id,c_date,campaign_name,category,campaign_id,impressions, mark_spent ,clicks,leads,orders,Conversion Rate, revenue ,Profit,CPC,CTR,,
219,1/20/21,instagram_blogger,influencer,374754,4540332," $546,817.26 ",32650,664,152,22.89%," $728,326 "," $181,509 ",,,,
220,1/20/21,banner_partner,media,39889,21579112," $740,430.74 ",54125,1909,300,15.72%," $1,101,933 "," $361,502 ",,,,
221,1/21/21,facebook_tier1,social,349043,504736," $37,538.71 ",2580,71,7,9.86%," $32,832 "," $(4,707)",,,,
222,1/21/21,facebOOK_tier2,social,348934,516336," $42,350.93 ",2888,129,5,3.88%," $27,433 "," $(14,918)",,,,
223,1/21/21,google_hot,search,89459845,42554," $9,781.77 ",955,19,2,10.53%," $19,026 "," $9,244 ",,,,
224,1/21/21,google_wide,search,127823,572850," $15,937.39 ",2646,44,4,9.09%," $11,792 "," $(4,145)",,,,
225,1/21/21,youtube_blogger,influencer,10934,796960," $34,284.55 ",3986,73,23,31.51%," $180,527 "," $146,242 ",,,,
226,1/21/21,instagram_tier1,social,9034945,450641," $32,919.24 ",3143,49,10,20.41%," $60,448 "," $27,529 ",,,,
227,1/21/21,instagram_tier2,social,983498,888851," $12,318.28 ",5503,89,3,3.37%," $7,396 "," $(4,922)",,,,
228,1/21/21,facebook_retargeting,social,4387490,12439," $1,601.27 ",291,2,1,50.00%," $3,454 "," $1,853 ",,,,
229,1/21/21,facebook_lal,social,544756,138519," $30,434.07 ",1092,27,4,14.81%," $3,946 "," $(26,488)",,,,
230,1/21/21,instagram_blogger,influencer,374754,317355," $54,285.97 ",3411,89,17,19.10%," $71,017 "," $16,731 ",,,,
231,1/21/21,banner_partner,media,39889,44205468," $23,947.30 ",4306,76,9,11.84%," $29,543 "," $5,596 ",,,,
232,1/22/21,facebook_tier1,social,349043,534609," $68,820.48 ",4858,115,10,8.70%," $58,634 "," $(10,186)",,,,
233,1/22/21,facebOOK_tier2,social,348934,1697300," $110,532.28 ",7345,111,13,11.71%," $80,190 "," $(30,342)",,,,
234,1/22/21,google_hot,search,89459845,76194," $34,445.39 ",2037,73,7,9.59%," $64,471 "," $30,026 ",,,,
235,1/22/21,google_wide,search,127823,898905," $10,879.27 ",4318,33,4,12.12%," $14,164 "," $3,285 ",,,,
236,1/22/21,youtube_blogger,influencer,10934,715288," $66,767.54 ",8626,171,38,22.22%," $291,204 "," $224,436 ",,,,
237,1/22/21,instagram_tier1,social,9034945,3852063," $38,614.67 ",4923,114,7,6.14%," $46,809 "," $8,194 ",,,,
238,1/22/21,instagram_tier2,social,983498,2560043," $16,488.04 ",12216,141,7,4.96%," $16,988 ", $500 ,,,,
239,1/22/21,facebook_retargeting,social,4387490,16096," $5,619.48 ",711,10,2,20.00%," $13,922 "," $8,303 ",,,,
240,1/22/21,facebook_lal,social,544756,198835," $57,458.87 ",2844,43,5,11.63%," $5,323 "," $(52,136)",,,,
241,1/22/21,instagram_blogger,influencer,374754,669031," $164,598.66 ",6118,197,33,16.75%," $161,366 "," $(3,233)",,,,
242,1/22/21,banner_partner,media,39889,97044461," $56,258.76 ",9153,147,23,15.65%," $86,597 "," $30,338 ",,,,
243,1/23/21,facebook_tier1,social,349043,900665," $8,096.06 ",1422,28,1,3.57%," $8,596 ", $500 ,,,,
244,1/23/21,facebOOK_tier2,social,348934,413495," $20,835.73 ",1729,39,3,7.69%," $10,952 "," $(9,884)",,,,
245,1/23/21,google_hot,search,89459845,25152," $5,749.71 ",379,10,1,10.00%," $12,881 "," $7,131 ",,,,
246,1/23/21,google_wide,search,127823,210820," $13,763.52 ",1182,26,3,11.54%," $9,197 "," $(4,567)",,,,
247,1/23/21,youtube_blogger,influencer,10934,255254," $17,883.84 ",2287,42,9,21.43%," $60,569 "," $42,685 ",,,,
248,1/23/21,instagram_tier1,social,9034945,443753, $606.83 ,1238,1,0,0.00%, $-   , $(607),,,,
249,1/23/21,instagram_tier2,social,983498,418157," $4,270.20 ",2234,45,2,4.44%," $2,776 "," $(1,494)",,,,
250,1/23/21,facebook_retargeting,social,4387490,5470," $1,095.16 ",142,2,1,50.00%," $4,620 "," $3,525 ",,,,
251,1/23/21,facebook_lal,social,544756,67026," $15,354.48 ",637,11,2,18.18%," $2,946 "," $(12,408)",,,,
252,1/23/21,instagram_blogger,influencer,374754,136525," $17,937.32 ",1388,34,3,8.82%," $19,301 "," $1,364 ",,,,
253,1/23/21,banner_partner,media,39889,573238," $16,736.65 ",2040,39,6,15.38%," $21,868 "," $5,131 ",,,,
254,1/24/21,facebook_tier1,social,349043,553647," $100,593.60 ",2133,102,15,14.71%," $74,779 "," $(25,815)",,,,
255,1/24/21,facebOOK_tier2,social,348934,437067," $45,685.52 ",3906,66,6,9.09%," $38,806 "," $(6,880)",,,,
256,1/24/21,google_hot,search,89459845,40299," $15,122.28 ",1075,17,3,17.65%," $26,365 "," $11,243 ",,,,
257,1/24/21,google_wide,search,127823,347386," $18,483.74 ",2130,44,5,11.36%," $22,380 "," $3,896 ",,,,
258,1/24/21,youtube_blogger,influencer,10934,469347," $25,533.01 ",5389,54,15,27.78%," $114,158 "," $88,625 ",,,,
259,1/24/21,instagram_tier1,social,9034945,719477," $21,751.37 ",2242,35,8,22.86%," $36,971 "," $15,220 ",,,,
260,1/24/21,instagram_tier2,social,983498,603914," $15,460.95 ",4699,139,5,3.60%," $9,253 "," $(6,208)",,,,
261,1/24/21,facebook_retargeting,social,4387490,8049," $2,893.07 ",252,6,1,16.67%," $5,909 "," $3,016 ",,,,
262,1/24/21,facebook_lal,social,544756,165048," $40,751.18 ",958,43,6,13.95%," $7,393 "," $(33,358)",,,,
263,1/24/21,instagram_blogger,influencer,374754,337352," $45,296.66 ",2622,65,7,10.77%," $51,639 "," $6,342 ",,,,
264,1/24/21,banner_partner,media,39889,3056459," $38,493.33 ",3489,97,15,15.46%," $67,407 "," $28,914 ",,,,
265,1/25/21,facebook_tier1,social,349043,97894," $12,332.48 ",455,17,1,5.88%," $9,093 "," $(3,239)",,,,
266,1/25/21,facebOOK_tier2,social,348934,154704," $11,916.66 ",654,13,2,15.38%," $10,338 "," $(1,579)",,,,
267,1/25/21,google_hot,search,89459845,8306," $1,198.20 ",143,0,0,0.00%, $-   ," $(1,198)",,,,
268,1/25/21,google_wide,search,127823,68705," $9,126.32 ",392,18,2,11.11%," $4,811 "," $(4,315)",,,,
269,1/25/21,youtube_blogger,influencer,10934,84505," $8,142.66 ",1043,23,4,17.39%," $37,446 "," $29,303 ",,,,
270,1/25/21,instagram_tier1,social,9034945,119538," $2,609.33 ",444,6,1,16.67%," $6,307 "," $3,698 ",,,,
271,1/25/21,instagram_tier2,social,983498,132570," $1,868.71 ",1099,17,1,5.88%," $1,892 ", $23 ,,,,
272,1/25/21,facebook_retargeting,social,4387490,2078," $1,743.92 ",58,3,0,0.00%," $4,411 "," $2,667 ",,,,
273,1/25/21,facebook_lal,social,544756,20341," $5,507.77 ",294,4,1,25.00%," $1,080 "," $(4,428)",,,,
274,1/25/21,instagram_blogger,influencer,374754,39802," $7,309.24 ",519,13,2,15.38%," $9,776 "," $2,467 ",,,,
275,1/25/21,banner_partner,media,39889,3144764," $7,302.90 ",771,15,2,13.33%," $12,625 "," $5,322 ",,,,
276,1/26/21,facebook_tier1,social,349043,193438," $23,083.79 ",979,34,3,8.82%," $23,874 ", $790 ,,,,
277,1/26/21,facebOOK_tier2,social,348934,495277," $19,918.79 ",1976,27,3,11.11%," $12,299 "," $(7,620)",,,,
278,1/26/21,google_hot,search,89459845,21033," $1,659.13 ",380,1,0,0.00%, $-   ," $(1,659)",,,,
279,1/26/21,google_wide,search,127823,271282," $5,162.67 ",1116,11,0,0.00%," $2,613 "," $(2,550)",,,,
280,1/26/21,youtube_blogger,influencer,10934,193917," $33,548.13 ",2385,68,16,23.53%," $106,375 "," $72,827 ",,,,
281,1/26/21,instagram_tier1,social,9034945,188318," $12,957.31 ",1202,32,3,9.38%," $22,457 "," $9,500 ",,,,
282,1/26/21,instagram_tier2,social,983498,543063," $2,066.44 ",2316,67,1,1.49%," $1,828 ", $(238),,,,
283,1/26/21,facebook_retargeting,social,4387490,4083," $1,280.28 ",132,3,0,0.00%," $5,421 "," $4,141 ",,,,
284,1/26/21,facebook_lal,social,544756,65264, $354.54 ,572,0,0,0.00%, $-   , $(355),,,,
285,1/26/21,instagram_blogger,influencer,374754,210665," $18,103.04 ",1730,39,4,10.26%," $24,019 "," $5,916 ",,,,
286,1/26/21,banner_partner,media,39889,16882366," $6,835.93 ",2348,22,2,9.09%," $12,645 "," $5,809 ",,,,
287,1/27/21,facebook_tier1,social,349043,202120," $4,738.03 ",266,9,1,11.11%," $5,054 ", $316 ,,,,
288,1/27/21,facebOOK_tier2,social,348934,75344," $2,859.66 ",317,13,0,0.00%, $-   ," $(2,860)",,,,
289,1/27/21,google_hot,search,89459845,4086," $1,442.67 ",84,2,0,0.00%, $-   ," $(1,443)",,,,
290,1/27/21,google_wide,search,127823,44618," $1,241.01 ",249,4,0,0.00%, $-   ," $(1,241)",,,,
291,1/27/21,youtube_blogger,influencer,10934,41106," $6,473.78 ",385,15,2,13.33%," $19,365 "," $12,891 ",,,,
292,1/27/21,instagram_tier1,social,9034945,44001," $1,681.85 ",238,6,1,16.67%," $6,821 "," $5,139 ",,,,
293,1/27/21,instagram_tier2,social,983498,71553, $234.04 ,568,3,0,0.00%, $-   , $(234),,,,
294,1/27/21,facebook_retargeting,social,4387490,666, $192.73 ,18,0,0,0.00%, $-   , $(193),,,,
295,1/27/21,facebook_lal,social,544756,11993," $2,963.48 ",116,2,0,0.00%, $-   ," $(2,963)",,,,
296,1/27/21,instagram_blogger,influencer,374754,25133," $3,711.44 ",354,7,1,14.29%," $5,379 "," $1,668 ",,,,
297,1/27/21,banner_partner,media,39889,216208," $2,484.85 ",420,7,1,14.29%," $3,518 "," $1,033 ",,,,
298,1/28/21,facebook_tier1,social,349043,116578," $6,287.81 ",441,11,1,9.09%," $5,310 ", $(978),,,,
299,1/28/21,facebOOK_tier2,social,348934,132131," $7,622.43 ",654,13,1,7.69%," $5,696 "," $(1,926)",,,,
300,1/28/21,google_hot,search,89459845,12607," $3,218.72 ",154,4,0,0.00%," $10,334 "," $7,115 ",,,,
301,1/28/21,google_wide,search,127823,54720, $330.21 ,409,0,0,0.00%, $-   , $(330),,,,
302,1/28/21,youtube_blogger,influencer,10934,115567," $9,910.70 ",955,19,5,26.32%," $35,496 "," $25,585 ",,,,
303,1/28/21,instagram_tier1,social,9034945,56640," $4,105.18 ",446,11,1,9.09%," $5,541 "," $1,436 ",,,,
304,1/28/21,instagram_tier2,social,983498,763430, $681.89 ,1114,4,0,0.00%, $-   , $(682),,,,
305,1/28/21,facebook_retargeting,social,4387490,1900, $239.39 ,63,0,0,0.00%, $-   , $(239),,,,
306,1/28/21,facebook_lal,social,544756,30021," $6,867.04 ",256,4,1,25.00%," $1,475 "," $(5,392)",,,,
307,1/28/21,instagram_blogger,influencer,374754,83628," $5,023.22 ",569,12,0,0.00%," $4,630 ", $(393),,,,
308,1/28/21,banner_partner,media,39889,8528444," $6,085.39 ",971,20,2,10.00%," $7,696 "," $1,611 ",,,,
1,2/1/21,facebook_tier1,social,349043,165008," $8,023.32 ",977,13,0,0.00%," $4,463 "," $(3,560)",,,,
2,2/1/21,facebOOK_tier2,social,348934,218880," $15,041.27 ",1878,45,3,6.67%," $13,891 "," $(1,150)",,,,
3,2/1/21,google_hot,search,89459845,24624," $5,151.67 ",443,9,1,11.11%," $8,613 "," $3,461 ",,,,
4,2/1/21,google_wide,search,127823,136137," $6,785.96 ",1134,20,1,5.00%," $2,256 "," $(4,530)",,,,
5,2/1/21,youtube_blogger,influencer,10934,237510," $33,149.94 ",2645,56,9,16.07%," $84,143 "," $50,993 ",,,,
6,2/1/21,instagram_tier1,social,9034945,430849," $9,133.14 ",1517,21,3,14.29%," $16,534 "," $7,401 ",,,,
7,2/1/21,instagram_tier2,social,983498,415962," $3,868.41 ",2380,107,0,0.00%," $1,841 "," $(2,027)",,,,
8,2/1/21,facebook_retargeting,social,4387490,5218," $1,351.47 ",160,3,1,33.33%," $5,635 "," $4,284 ",,,,
9,2/1/21,facebook_lal,social,544756,68155," $14,760.52 ",557,11,2,18.18%," $4,783 "," $(9,978)",,,,
10,2/1/21,instagram_blogger,influencer,374754,132282," $22,559.56 ",1302,56,7,12.50%," $41,481 "," $18,921 ",,,,
11,2/1/21,banner_partner,media,39889,24793991," $1,064.06 ",2482,3,0,0.00%, $-   ," $(1,064)",,,,
12,2/2/21,facebook_tier1,social,349043,436644," $17,167.37 ",2083,50,4,8.00%," $19,912 "," $2,745 ",,,,
13,2/2/21,facebOOK_tier2,social,348934,1089669," $1,811.07 ",2972,11,0,0.00%, $-   ," $(1,811)",,,,
14,2/2/21,google_hot,search,89459845,45396," $9,226.67 ",996,14,2,14.29%," $19,890 "," $10,663 ",,,,
15,2/2/21,google_wide,search,127823,332983," $15,934.99 ",2344,40,4,10.00%," $13,223 "," $(2,712)",,,,
16,2/2/21,youtube_blogger,influencer,10934,454614," $47,506.18 ",5259,97,20,20.62%," $168,541 "," $121,035 ",,,,
17,2/2/21,instagram_tier1,social,9034945,458093," $32,817.43 ",2495,55,8,14.55%," $40,369 "," $7,552 ",,,,
18,2/2/21,instagram_tier2,social,983498,1016367," $1,528.73 ",4161,14,0,0.00%, $-   ," $(1,529)",,,,
19,2/2/21,facebook_retargeting,social,4387490,9749, $161.68 ,312,0,0,0.00%, $-   , $(162),,,,
20,2/2/21,facebook_lal,social,544756,116545," $7,466.44 ",1271,7,0,0.00%," $1,288 "," $(6,178)",,,,
21,2/2/21,instagram_blogger,influencer,374754,315161," $12,321.87 ",2444,20,2,10.00%," $15,016 "," $2,694 ",,,,
22,2/2/21,banner_partner,media,39889,40823997," $51,478.52 ",4208,83,11,13.25%," $56,167 "," $4,688 ",,,,
23,2/3/21,facebook_tier1,social,349043,2724325," $66,497.55 ",6763,112,13,11.61%," $69,186 "," $2,688 ",,,,
24,2/3/21,facebOOK_tier2,social,348934,1034261," $79,994.64 ",11746,192,12,6.25%," $59,520 "," $(20,475)",,,,
25,2/3/21,google_hot,search,89459845,143840," $84,709.99 ",3174,84,18,21.43%," $101,868 "," $17,158 ",,,,
26,2/3/21,google_wide,search,127823,4558703," $55,840.72 ",7148,153,13,8.50%," $38,317 "," $(17,524)",,,,
27,2/3/21,youtube_blogger,influencer,10934,1159403," $219,143.71 ",13712,487,94,19.30%," $879,736 "," $660,592 ",,,,
28,2/3/21,instagram_tier1,social,9034945,1883872," $65,379.80 ",8253,164,16,9.76%," $70,050 "," $4,670 ",,,,
29,2/3/21,instagram_tier2,social,983498,3271429," $99,100.35 ",13123,571,38,6.65%," $113,390 "," $14,290 ",,,,
30,2/3/21,facebook_retargeting,social,4387490,32413," $4,757.80 ",1048,14,3,21.43%," $21,265 "," $16,507 ",,,,
31,2/3/21,facebook_lal,social,544756,323881," $88,669.65 ",3118,71,8,11.27%," $4,988 "," $(83,682)",,,,
32,2/3/21,instagram_blogger,influencer,374754,546528," $178,624.40 ",10092,405,56,13.83%," $280,607 "," $101,983 ",,,,
33,2/3/21,banner_partner,media,39889,144171589," $32,564.15 ",12460,78,13,16.67%," $52,347 "," $19,783 ",,,,
34,2/4/21,facebook_tier1,social,349043,2276343," $188,101.80 ",11156,196,26,13.27%," $125,866 "," $(62,236)",,,,
35,2/4/21,facebOOK_tier2,social,348934,5441471," $135,177.96 ",12655,144,16,11.11%," $78,737 "," $(56,441)",,,,
36,2/4/21,google_hot,search,89459845,175488," $34,271.91 ",4206,62,8,12.90%," $71,103 "," $36,831 ",,,,
37,2/4/21,google_wide,search,127823,1615785," $48,906.52 ",8830,263,14,5.32%," $53,185 "," $4,278 ",,,,
38,2/4/21,youtube_blogger,influencer,10934,2438111," $158,487.41 ",18605,429,79,18.41%," $638,623 "," $480,136 ",,,,
39,2/4/21,instagram_tier1,social,9034945,1519635," $98,095.22 ",10221,214,24,11.21%," $157,269 "," $59,174 ",,,,
40,2/4/21,instagram_tier2,social,983498,3042031," $42,819.13 ",20175,481,11,2.29%," $22,076 "," $(20,743)",,,,
41,2/4/21,facebook_retargeting,social,4387490,49377, $801.37 ,1225,3,1,33.33%," $5,224 "," $4,423 ",,,,
42,2/4/21,facebook_lal,social,544756,396271," $128,495.60 ",3846,68,14,20.59%," $6,952 "," $(121,544)",,,,
43,2/4/21,instagram_blogger,influencer,374754,1101740," $145,727.58 ",9873,245,34,13.88%," $232,455 "," $86,727 ",,,,
44,2/4/21,banner_partner,media,39889,47955373," $179,166.71 ",19256,320,69,21.56%," $201,022 "," $21,855 ",,,,
45,2/5/21,facebook_tier1,social,349043,3025465," $107,338.74 ",11251,126,14,11.11%," $95,544 "," $(11,795)",,,,
46,2/5/21,facebOOK_tier2,social,348934,2713543," $293,086.68 ",18633,391,48,12.28%," $174,952 "," $(118,135)",,,,
47,2/5/21,google_hot,search,89459845,228860," $93,211.75 ",4694,146,23,15.75%," $165,985 "," $72,773 ",,,,
48,2/5/21,google_wide,search,127823,8018410," $51,428.76 ",12498,132,14,10.61%," $49,090 "," $(2,339)",,,,
49,2/5/21,youtube_blogger,influencer,10934,2014744," $417,741.76 ",21569,856,161,18.81%," $1,113,026 "," $695,284 ",,,,
50,2/5/21,instagram_tier1,social,9034945,6837251," $234,234.52 ",13890,626,62,9.90%," $375,056 "," $140,821 ",,,,
51,2/5/21,instagram_tier2,social,983498,4335217," $12,320.20 ",21685,721,4,0.55%," $8,127 "," $(4,193)",,,,
52,2/5/21,facebook_retargeting,social,4387490,58675," $7,746.69 ",1327,29,4,13.79%," $30,247 "," $22,500 ",,,,
53,2/5/21,facebook_lal,social,544756,542067," $221,533.41 ",6188,143,24,16.78%," $8,174 "," $(213,359)",,,,
54,2/5/21,instagram_blogger,influencer,374754,1992212," $30,821.52 ",12552,50,9,18.00%," $38,321 "," $7,499 ",,,,
55,2/5/21,banner_partner,media,39889,9458174," $490,332.37 ",20961,942,127,13.48%," $491,223 ", $891 ,,,,
56,2/6/21,facebook_tier1,social,349043,352869," $40,503.55 ",2113,70,10,14.29%," $38,036 "," $(2,468)",,,,
57,2/6/21,facebOOK_tier2,social,348934,533675," $65,579.15 ",3159,102,7,6.86%," $39,984 "," $(25,595)",,,,
58,2/6/21,google_hot,search,89459845,36117," $8,108.70 ",755,14,1,7.14%," $8,210 ", $101 ,,,,
59,2/6/21,google_wide,search,127823,543545," $21,497.43 ",2121,51,6,11.76%," $13,349 "," $(8,148)",,,,
60,2/6/21,youtube_blogger,influencer,10934,399087," $76,575.89 ",4581,151,22,14.57%," $230,533 "," $153,957 ",,,,
61,2/6/21,instagram_tier1,social,9034945,377112," $3,232.71 ",3187,16,1,6.25%," $5,996 "," $2,763 ",,,,
62,2/6/21,instagram_tier2,social,983498,1291647," $13,547.77 ",4113,86,4,4.65%," $14,050 ", $502 ,,,,
63,2/6/21,facebook_retargeting,social,4387490,11716," $1,245.31 ",306,5,0,0.00%," $5,152 "," $3,907 ",,,,
64,2/6/21,facebook_lal,social,544756,121498," $28,253.64 ",1322,28,3,10.71%," $5,702 "," $(22,552)",,,,
65,2/6/21,instagram_blogger,influencer,374754,284267," $6,846.37 ",2673,20,1,5.00%," $9,523 "," $2,677 ",,,,
66,2/6/21,banner_partner,media,39889,42663241," $38,636.40 ",3885,87,8,9.20%," $45,045 "," $6,409 ",,,,
67,2/7/21,facebook_tier1,social,349043,462109," $31,755.90 ",2471,40,4,10.00%," $22,393 "," $(9,363)",,,,
68,2/7/21,facebOOK_tier2,social,348934,626194," $42,861.15 ",2989,59,4,6.78%," $28,011 "," $(14,850)",,,,
69,2/7/21,google_hot,search,89459845,39988," $5,915.87 ",1001,17,2,11.76%," $15,277 "," $9,361 ",,,,
70,2/7/21,google_wide,search,127823,1261904," $18,637.12 ",2202,45,5,11.11%," $14,283 "," $(4,354)",,,,
71,2/7/21,youtube_blogger,influencer,10934,606998," $31,073.05 ",4291,80,12,15.00%," $112,893 "," $81,820 ",,,,
72,2/7/21,instagram_tier1,social,9034945,1439500," $38,391.67 ",2651,104,9,8.65%," $55,288 "," $16,896 ",,,,
73,2/7/21,instagram_tier2,social,983498,543525," $5,906.96 ",4823,195,1,0.51%," $4,242 "," $(1,665)",,,,
74,2/7/21,facebook_retargeting,social,4387490,9280," $3,517.56 ",264,6,0,0.00%," $5,871 "," $2,353 ",,,,
75,2/7/21,facebook_lal,social,544756,161079," $8,664.15 ",1196,5,0,0.00%," $1,086 "," $(7,578)",,,,
76,2/7/21,instagram_blogger,influencer,374754,327290," $47,642.34 ",2876,77,13,16.88%," $62,676 "," $15,034 ",,,,
77,2/7/21,banner_partner,media,39889,3777395," $86,483.07 ",3833,151,26,17.22%," $80,496 "," $(5,987)",,,,
78,2/8/21,facebook_tier1,social,349043,449833," $26,182.14 ",2026,36,5,13.89%," $21,622 "," $(4,560)",,,,
79,2/8/21,facebOOK_tier2,social,348934,438320," $32,352.99 ",3234,66,5,7.58%," $30,335 "," $(2,018)",,,,
80,2/8/21,google_hot,search,89459845,48813," $7,803.94 ",807,20,1,5.00%," $18,936 "," $11,132 ",,,,
81,2/8/21,google_wide,search,127823,543828," $15,117.61 ",2503,51,5,9.80%," $18,676 "," $3,558 ",,,,
82,2/8/21,youtube_blogger,influencer,10934,750991," $28,021.52 ",4934,86,16,18.60%," $125,694 "," $97,672 ",,,,
83,2/8/21,instagram_tier1,social,9034945,477633, $268.71 ,2169,0,0,0.00%, $-   , $(269),,,,
84,2/8/21,instagram_tier2,social,983498,901077," $2,215.32 ",4691,105,0,0.00%," $1,992 ", $(223),,,,
85,2/8/21,facebook_retargeting,social,4387490,9240," $4,215.59 ",267,8,1,12.50%," $8,267 "," $4,051 ",,,,
86,2/8/21,facebook_lal,social,544756,109734," $46,611.63 ",976,27,5,18.52%," $4,093 "," $(42,519)",,,,
87,2/8/21,instagram_blogger,influencer,374754,344851," $32,146.64 ",3039,59,7,11.86%," $52,713 "," $20,566 ",,,,
88,2/8/21,banner_partner,media,39889,1888234," $35,714.25 ",3667,98,9,9.18%," $40,261 "," $4,547 ",,,,
89,2/9/21,facebook_tier1,social,349043,479022," $44,454.71 ",1953,69,10,14.49%," $47,387 "," $2,932 ",,,,
90,2/9/21,facebOOK_tier2,social,348934,622206," $72,581.01 ",3166,113,11,9.73%," $58,718 "," $(13,863)",,,,
91,2/9/21,google_hot,search,89459845,42596," $3,571.11 ",1052,5,1,20.00%," $8,044 "," $4,473 ",,,,
92,2/9/21,google_wide,search,127823,470830," $19,023.29 ",2195,52,4,7.69%," $14,460 "," $(4,563)",,,,
93,2/9/21,youtube_blogger,influencer,10934,486453," $27,931.15 ",4363,99,14,14.14%," $135,747 "," $107,816 ",,,,
94,2/9/21,instagram_tier1,social,9034945,751198," $10,246.46 ",2685,18,3,16.67%," $15,965 "," $5,719 ",,,,
95,2/9/21,instagram_tier2,social,983498,1182095," $7,294.59 ",4916,89,3,3.37%," $5,966 "," $(1,329)",,,,
96,2/9/21,facebook_retargeting,social,4387490,9089," $1,825.31 ",329,5,0,0.00%," $5,188 "," $3,363 ",,,,
97,2/9/21,facebook_lal,social,544756,180521," $27,628.37 ",1369,26,2,7.69%," $3,151 "," $(24,477)",,,,
98,2/9/21,instagram_blogger,influencer,374754,283399," $66,422.75 ",3106,79,16,20.25%," $75,717 "," $9,294 ",,,,
99,2/9/21,banner_partner,media,39889,3919706," $37,433.50 ",4756,88,15,17.05%," $53,272 "," $15,839 ",,,,
100,2/10/21,facebook_tier1,social,349043,1071557," $46,992.25 ",5731,88,7,7.95%," $43,234 "," $(3,758)",,,,
101,2/10/21,facebOOK_tier2,social,348934,699272," $49,723.58 ",7323,145,6,4.14%," $39,844 "," $(9,880)",,,,
102,2/10/21,google_hot,search,89459845,91002," $49,431.11 ",1537,60,8,13.33%," $102,410 "," $52,979 ",,,,
103,2/10/21,google_wide,search,127823,670342," $59,828.53 ",5734,146,22,15.07%," $44,571 "," $(15,258)",,,,
